StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q3_8_TEXT,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q7_10,Q16,Q26,Q30,Q23,Q25,Q29,Q17,Q27,Q28,Q42,Q18,Q19,Q39,Q5_1,Q5_2,Q5_3,Q6,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q31_1,Q31_2,Q31_3,Q31_4,Q31_5,Q31_6,Q31_7,Q31_8,Q36_1,Q36_2,Q36_3,Q36_4,Q38,id
2019-10-17 14:10:22,2019-10-17 14:13:31,0,213.127.2.47,100,187,1,2019-10-17 14:13:32,R_3luGCKAf2W9ca3a,,,,,52.3535003662109375,4.89019775390625,anonymous,EN,2,12,3,,3,1,4,5,7,2,2,2,4,2,99,99,99,99,99,99,99,99,99,99,99,99,1,1,6,1,1,1,1,1,2,4,4,2,1,1,1,5,2,1,6,6,4,1,2,1411629600
2019-10-17 14:10:39,2019-10-17 14:13:50,0,145.132.161.121,100,190,1,2019-10-17 14:13:50,R_2wKxDaRnqBxXYMn,,,,,52.3614959716796875,4.64190673828125,anonymous,EN,2,25,6,,3,4,1,5,5,4,4,4,3,3,99,99,99,7,99,7,4,99,99,2,7,3,4,3,5,3,3,5,3,3,6,1,5,5,3,5,1,6,6,6,4,5,2,3,2,1174784643
2019-10-17 14:12:31,2019-10-17 14:14:05,0,145.88.209.33,100,94,1,2019-10-17 14:14:06,R_1mCKKryiIIFDpiP,,,,,52.1761016845703125,4.50860595703125,anonymous,EN,1,27,6,,6,5,4,6,6,3,4,5,5,4,99,99,99,7,99,99,99,99,99,2,7,3,5,4,4,3,4,6,6,6,6,6,4,4,3,4,3,4,4,3,5,4,3,4,1,1564806520
2019-10-17 14:14:29,2019-10-17 14:19:44,0,81.207.86.212,100,315,1,2019-10-17 14:19:45,R_3jYFNTaAMgZVQS0,,,,,52.8253021240234375,6.062103271484375,anonymous,EN,2,42,5,,4,4,2,6,7,3,1,2,3,1,6,8,3,7,2,7,2,4,8,2,7,3,3,5,7,4,7,7,6,3,7,1,2,7,7,1,3,2,2,1,7,6,1,1,1,1190639843
2019-10-17 14:15:13,2019-10-17 14:20:19,0,109.37.140.178,100,305,1,2019-10-17 14:20:19,R_3nrqWgzj36D40lU,,,,,52.1864013671875,5.3751068115234375,anonymous,EN,2,32,4,,4,5,3,6,4,4,3,4,4,3,4,8,3,7,99,7,5,1,4,2,7,3,3,4,4,3,3,8,5,7,8,8,5,6,4,5,7,5,6,4,4,6,1,1,1,1484765865
2019-10-17 14:16:13,2019-10-17 14:21:45,0,77.250.191.72,100,331,1,2019-10-17 14:21:45,R_3pZxNjOinqYgPbH,,,,,52.3668060302734375,5.236602783203125,anonymous,EN,2,44,5,,4,1,1,7,4,4,1,4,3,2,6,8,99,7,99,7,2,99,99,2,9,1,3,4,7,1,2,7,6,1,7,1,6,6,1,1,6,1,1,1,4,6,1,1,1,1484762584
2019-10-17 14:19:46,2019-10-17 14:24:06,0,86.89.89.195,100,259,1,2019-10-17 14:24:07,R_2zGdqwEzedjTEIU,,,,,52.500396728515625,4.7660980224609375,anonymous,EN,1,36,5,,4,4,2,6,4,4,4,4,2,4,6,5,1,7,2,7,2,9,8,2,7,1,13,7,5,5,6,1,2,8,8,7,7,7,7,3,3,1,6,5,7,7,1,2,1,1484696364
2019-10-17 14:17:49,2019-10-17 14:27:29,0,163.158.5.79,100,579,1,2019-10-17 14:27:31,R_3EiIbLmAuiMgSsO,,,,,51.9364013671875,4.2718048095703125,anonymous,EN,1,60,5,,5,1,2,5,7,2,2,4,6,3,6,5,1,7,2,7,2,9,8,2,7,1,13,5,5,5,6,8,8,8,8,2,6,6,6,5,5,4,6,6,5,6,1,2,1,1515616615
2019-10-17 14:22:28,2019-10-17 14:28:27,0,85.147.248.23,100,359,1,2019-10-17 14:28:28,R_3fjAKiaoeenGOI0,,,,,50.9763031005859375,5.8329925537109375,anonymous,EN,2,20,4,,4,3,3,5,7,3,3,5,4,4,99,99,99,1,99,99,2,99,99,2,3,3,4,4,4,4,4,7,4,4,5,3,4,5,5,6,3,4,4,3,4,4,4,3,2,1548947229
2019-10-17 14:32:23,2019-10-17 14:36:23,0,77.172.255.240,100,240,1,2019-10-17 14:36:23,R_stVbtmXuaLOmggN,,,,,52.1092987060546875,4.2801055908203125,anonymous,EN,2,23,6,,5,4,4,7,4,4,4,4,4,3,99,99,99,99,99,99,2,1,8,2,7,1,3,4,4,4,3,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,1,1484780889
2019-10-17 14:37:17,2019-10-17 14:41:36,0,84.81.67.164,100,258,1,2019-10-17 14:41:36,R_bCql5hx0o7VGyHf,,,,,50.9257049560546875,5.93060302734375,anonymous,EN,1,8,6,,5,4,5,6,7,7,6,5,5,7,99,4,99,1,7,3,99,1,4,3,9,3,2,3,6,6,6,5,5,7,7,7,4,4,6,6,5,4,4,5,5,5,6,3,1,1520481344
2019-10-17 14:38:23,2019-10-17 14:42:35,0,194.13.123.97,100,252,1,2019-10-17 14:42:36,R_3fD9zL1DWOW5vEt,,,,,53.0323028564453125,5.6515960693359375,anonymous,EN,1,44,4,,4,6,1,7,4,4,1,3,1,1,99,99,99,7,2,7,1,4,99,2,7,3,4,6,4,4,5,5,5,1,8,4,5,6,4,5,7,2,2,7,7,7,1,1,1,1484763292
2019-10-17 14:45:30,2019-10-17 14:50:44,0,85.148.242.95,100,313,1,2019-10-17 14:50:44,R_Wxj3BaIEEuts8Fz,,,,,52.9593048095703125,5.9188995361328125,anonymous,EN,1,47,6,,2,3,4,7,3,4,2,3,3,2,6,5,1,7,2,7,2,4,6,2,7,1,4,6,2,5,6,8,8,7,5,7,6,7,7,4,7,2,7,5,5,6,1,2,1,1642542969
2019-10-17 14:50:02,2019-10-17 14:53:30,0,77.168.31.57,100,207,1,2019-10-17 14:53:31,R_3dJTqwpkLvLRGYx,,,,,52.1446075439453125,5.3699951171875,anonymous,EN,2,10,6,,5,4,4,6,5,5,3,5,5,3,6,5,3,99,99,99,99,99,99,2,9,3,3,2,3,4,2,4,4,2,2,4,3,4,1,2,5,5,2,1,3,5,1,1,1,1644148900
2019-10-17 14:51:02,2019-10-17 14:55:28,0,46.144.239.218,100,265,1,2019-10-17 14:55:28,R_BKcoinTSfF0mVLH,,,,,52.146697998046875,5.587493896484375,anonymous,EN,1,35,5,,6,7,4,7,2,6,3,6,2,1,6,5,3,7,1,7,2,2,8,2,7,3,11,6,4,5,5,4,6,6,8,7,5,6,6,4,7,2,6,5,6,7,1,1,2,1484767155
2019-10-17 14:52:10,2019-10-17 14:56:32,0,213.127.120.68,100,261,1,2019-10-17 14:56:32,R_p4c7cSBZqf9duzD,,,,,51.9445953369140625,4.5518035888671875,anonymous,EN,2,44,7,,6,4,1,7,4,5,3,3,5,3,6,5,99,7,2,7,2,99,8,2,7,3,4,4,3,3,3,7,4,5,2,8,4,6,4,4,7,4,3,3,4,4,1,1,1,1342263439
2019-10-17 14:51:40,2019-10-17 14:56:45,0,86.88.31.40,100,304,1,2019-10-17 14:56:45,R_xEF4yKtQ2L9yrjX,,,,,51.885894775390625,4.50830078125,anonymous,EN,2,17,5,,4,1,1,6,6,1,1,4,4,4,99,99,99,99,99,99,99,99,99,2,7,1,2,4,4,2,4,1,1,1,1,8,7,7,4,3,2,1,6,4,7,7,1,1,1,1484768288
2019-10-17 14:53:11,2019-10-17 15:01:15,0,84.25.187.118,100,483,1,2019-10-17 15:01:15,R_2tGaIqtZvKPrpGp,,,,,50.873992919921875,5.93310546875,anonymous,EN,1,44,6,,4,4,3,7,4,4,2,4,2,4,6,5,1,7,2,7,2,9,8,2,7,1,13,6,2,6,6,8,8,8,8,8,7,7,7,6,6,5,5,6,4,4,1,1,1,1077448315
2019-10-17 14:57:43,2019-10-17 15:02:16,0,212.120.126.12,100,272,1,2019-10-17 15:02:16,R_28YFGutCrD75q9m,,,,,51.1949005126953125,5.8578948974609375,anonymous,EN,2,22,5,,4,4,4,4,4,4,4,3,4,4,99,99,99,99,99,99,99,99,99,2,99,99,2,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,1,1556576920
2019-10-17 14:59:49,2019-10-17 15:03:31,0,92.110.220.142,100,221,1,2019-10-17 15:03:31,R_1exz3R7gyH10VAN,,,,,52.3240966796875,5.5406951904296875,anonymous,EN,2,36,5,,5,2,6,6,4,2,2,6,5,2,4,4,5,99,99,1,7,99,8,2,7,1,2,3,6,3,4,8,6,2,6,6,4,7,5,6,6,4,5,5,6,6,1,3,1,1113853425
2019-10-17 15:01:51,2019-10-17 15:06:20,0,77.162.62.42,100,269,1,2019-10-17 15:06:22,R_2sfRkazkHtVGUh3,,,,,52.85260009765625,6.9799957275390625,anonymous,EN,1,49,6,,7,5,1,7,3,3,1,1,1,1,6,5,1,7,4,7,2,4,6,2,7,1,6,5,3,4,5,4,6,7,7,1,7,7,7,7,7,1,4,4,7,7,1,4,1,1177170487
2019-10-17 15:06:23,2019-10-17 15:10:18,0,193.33.180.72,100,234,1,2019-10-17 15:10:18,R_AaMMrb6476f9vlD,,,,,51.4756927490234375,5.5464935302734375,anonymous,EN,1,37,6,,4,3,3,5,3,4,2,2,2,2,99,99,99,7,4,99,2,99,99,2,7,3,6,3,3,3,2,1,2,1,6,2,3,3,2,3,6,5,1,1,7,7,1,1,1,1484772143
2019-10-17 15:04:06,2019-10-17 15:11:27,0,212.83.83.141,100,440,1,2019-10-17 15:11:30,R_23emWAojAIWJlEZ,,,,,51.9268951416015625,4.5045928955078125,anonymous,EN,1,57,7,,2,6,1,7,2,6,1,1,1,2,6,5,1,7,2,7,2,9,8,2,7,1,6,6,1,7,5,8,5,8,8,1,7,7,6,6,1,3,2,6,7,7,1,1,1,1642631398
2019-10-17 15:11:16,2019-10-17 15:13:25,0,80.115.135.115,100,128,1,2019-10-17 15:13:26,R_XOm4ZzdpVHv5msp,,,,,51.96490478515625,4.6067962646484375,anonymous,EN,1,5,4,,3,3,3,4,4,4,3,2,7,2,1,99,99,99,99,99,99,99,99,2,7,3,4,5,5,6,4,8,5,8,8,8,6,6,7,6,7,6,6,6,6,6,5,5,1,1647126875
2019-10-17 15:08:59,2019-10-17 15:13:36,0,84.82.90.73,100,277,1,2019-10-17 15:13:37,R_1DtHFc9Fk8kG9iS,,,,,51.735992431640625,4.2389068603515625,anonymous,EN,2,56,5,,5,5,5,4,5,6,5,5,3,5,6,5,3,7,2,7,7,4,1,2,7,3,4,5,4,4,4,6,5,5,5,6,4,4,4,5,4,4,3,3,5,4,4,4,1,1484782972
2019-10-17 15:15:21,2019-10-17 15:18:44,0,143.179.3.203,100,202,1,2019-10-17 15:18:44,R_3R8aViKRiFXa1qi,,,,,52.3423004150390625,4.903594970703125,anonymous,EN,1,27,6,,4,4,4,4,4,4,4,4,4,4,99,99,99,99,99,99,99,99,99,99,99,99,1,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,1,1632434117
2019-10-17 15:15:56,2019-10-17 15:19:38,0,84.82.90.73,100,222,1,2019-10-17 15:19:38,R_3ENnzruQTYpFWEU,,,,,51.735992431640625,4.2389068603515625,anonymous,EN,2,56,5,,4,4,5,5,5,4,4,4,5,5,6,5,3,7,2,7,2,4,1,2,7,3,3,5,4,5,5,5,5,5,6,4,4,5,5,5,4,4,4,3,4,4,5,5,2,noIDyet
2019-10-17 15:18:01,2019-10-17 15:20:50,0,217.120.11.99,100,168,1,2019-10-17 15:20:51,R_1rfhqavoqXapr84,,,,,52.7476043701171875,6.890106201171875,anonymous,EN,1,28,5,,4,3,3,6,6,3,4,5,4,3,6,5,3,7,2,7,2,9,8,2,7,3,13,5,5,3,3,6,6,6,7,6,5,5,5,5,6,5,5,4,6,6,1,1,1,1484740189
2019-10-17 15:15:57,2019-10-17 15:21:33,0,77.175.205.211,100,335,1,2019-10-17 15:21:33,R_2alAuCwOUTmZM2g,,,,,52.1356964111328125,5.435394287109375,anonymous,EN,2,8,5,,5,3,5,3,4,4,2,4,3,3,99,99,99,99,99,99,99,99,99,2,1,1,2,2,3,2,2,3,2,1,1,2,2,2,2,2,2,4,2,2,3,3,3,3,2,1648249329
2019-10-17 15:17:44,2019-10-17 15:22:47,0,217.103.43.217,100,303,1,2019-10-17 15:22:47,R_10vjPltoHtP2DjI,,,,,52.3643951416015625,5.207794189453125,anonymous,EN,2,25,6,,5,6,2,6,3,6,4,4,5,3,6,5,1,7,2,7,2,9,8,2,7,3,12,6,3,6,5,8,6,7,1,8,5,6,4,4,5,3,3,2,4,5,3,2,1,1648206602
2019-10-17 15:21:47,2019-10-17 15:27:51,0,77.170.223.184,100,364,1,2019-10-17 15:27:53,R_2xCMx8bOmN44QbA,,,,,52.3459930419921875,4.81640625,anonymous,EN,1,62,4,,6,4,1,6,4,6,2,6,1,1,6,5,99,7,9,7,2,9,99,2,7,99,3,3,6,1,2,8,8,8,7,1,4,5,2,3,3,2,3,3,6,7,1,1,2,1112448946
2019-10-17 15:19:01,2019-10-17 15:29:56,0,77.166.195.89,100,654,1,2019-10-17 15:29:56,R_1i508MTNs7vxkOG,,,,,52.1927947998046875,6.8531951904296875,anonymous,EN,1,55,4,,5,5,5,6,6,5,5,5,5,6,6,5,1,7,2,7,7,1,6,2,7,1,10,7,7,7,7,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,1,100014
2019-10-17 15:27:03,2019-10-17 15:31:08,0,82.217.225.216,100,245,1,2019-10-17 15:31:08,R_3E9zfDo63TQsJX1,,,,,52.1811065673828125,4.475006103515625,anonymous,EN,2,17,6,,5,6,3,6,3,6,6,2,3,4,6,8,1,7,2,7,2,1,8,2,7,1,10,5,5,5,5,6,6,4,1,6,5,5,5,4,5,6,4,5,5,5,5,5,2,1484696267
2019-10-17 15:06:29,2019-10-17 15:34:44,0,145.53.167.190,100,1695,1,2019-10-17 15:34:45,R_AuqqIgw0q5kyYyB,,,,,52.696197509765625,6.1909942626953125,anonymous,EN,1,51,2,,7,5,6,6,4,3,5,4,4,5,6,5,3,7,2,7,2,1,8,2,7,3,4,4,4,4,4,8,6,1,8,8,4,6,5,4,6,5,2,3,6,5,1,3,1,1568320016
2019-10-17 15:41:33,2019-10-17 15:46:33,0,213.127.15.187,100,299,1,2019-10-17 15:46:33,R_1E7oixmXLpZ9KSd,,,,,52.37420654296875,4.8217926025390625,anonymous,EN,2,51,6,,3,3,1,7,2,3,1,1,3,2,6,8,3,7,2,7,2,4,8,2,7,3,9,5,2,5,6,8,8,8,8,8,7,7,7,6,6,7,7,7,5,5,1,2,1,1484758798
2019-10-17 15:33:41,2019-10-17 15:46:38,0,83.87.203.18,100,776,1,2019-10-17 15:46:38,R_0B1YMoaBEXT6ew9,,,,,52.1959075927734375,5.418701171875,anonymous,EN,1,45,6,,6,5,6,6,6,6,6,6,6,6,99,99,99,7,2,7,2,4,6,2,3,1,4,6,7,6,6,7,7,7,6,6,6,6,6,6,7,6,6,6,6,7,6,6,1,1484762916
2019-10-17 15:33:55,2019-10-17 15:46:45,0,213.127.58.97,100,770,1,2019-10-17 15:46:46,R_210pn4XS6oj0lkW,,,,,52.3459930419921875,4.8737945556640625,anonymous,EN,2,45,5,,5,5,3,7,3,4,3,5,4,4,6,5,3,7,2,7,2,9,6,2,7,1,3,5,4,5,6,8,6,5,7,4,6,7,7,6,6,5,6,5,6,6,4,2,1,1629955846
2019-10-17 15:44:19,2019-10-17 15:48:14,0,84.83.38.240,100,234,1,2019-10-17 15:48:15,R_3Oj2lMnUNeCqGZI,,,,,51.9940948486328125,4.4640045166015625,anonymous,EN,2,33,3,,3,4,4,5,4,4,4,3,4,3,2,9,6,99,99,99,5,2,8,3,10,1,5,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,3,4,1,1614287258
2019-10-17 15:45:08,2019-10-17 15:49:57,0,178.84.52.3,100,288,1,2019-10-17 15:49:57,R_6SyWWDA6gis0AGB,,,,,51.4781036376953125,5.430206298828125,anonymous,EN,1,61,6,,7,6,1,7,2,6,4,4,4,4,6,5,3,7,2,7,2,9,8,2,7,3,13,5,2,6,6,8,8,8,6,6,5,7,3,5,3,2,6,6,6,6,1,4,1,1484767045
2019-10-17 15:39:29,2019-10-17 15:50:26,0,31.20.179.229,100,657,1,2019-10-17 15:50:27,R_1EhbFdm65vtZW5Y,,,,,51.963104248046875,6.3065032958984375,anonymous,EN,1,43,6,,7,7,1,7,1,7,1,7,1,1,4,5,3,7,2,7,2,4,4,2,7,3,5,3,6,3,3,8,4,1,1,1,4,4,1,1,6,5,6,5,5,6,1,1,1,1627035653
2019-10-17 15:49:47,2019-10-17 15:52:34,0,95.97.109.178,100,166,1,2019-10-17 15:52:34,R_2rpVHpLm5ZQx0es,,,,,51.9167022705078125,4.5,anonymous,EN,2,21,6,,3,5,2,6,3,4,3,4,2,4,99,99,99,99,99,99,99,99,99,2,7,99,2,3,2,4,2,1,1,1,1,8,4,4,4,4,1,4,5,3,4,4,1,2,2,1484768987
2019-10-17 15:47:13,2019-10-17 15:52:43,0,84.30.111.3,100,329,1,2019-10-17 15:52:43,R_SB5nBfjJ8RPrunv,,,,,50.884796142578125,5.7494964599609375,anonymous,EN,2,30,3,,5,3,3,5,5,3,5,5,3,4,99,99,99,7,99,99,99,99,99,2,99,1,3,3,5,2,3,8,8,1,8,8,4,6,4,4,2,4,5,4,5,5,1,4,1,1484763335
2019-10-17 15:51:34,2019-10-17 15:53:28,0,85.148.204.139,100,114,1,2019-10-17 15:53:28,R_d7iazXBVhzPdRmh,,,,,51.06640625,5.8594970703125,anonymous,EN,3,20,6,,5,6,5,4,2,2,3,3,3,5,99,99,99,1,9,6,5,1,99,2,7,3,7,6,3,5,5,7,5,5,4,4,5,6,6,3,3,3,5,6,7,4,5,5,1,1418871624
2019-10-17 15:16:00,2019-10-17 15:57:03,0,217.121.1.53,100,2462,1,2019-10-17 15:57:04,R_2wFB53OVmymtOil,,,,,52.4853973388671875,6.114501953125,anonymous,EN,2,55,5,,5,4,2,6,4,4,2,2,4,4,6,5,8,7,2,7,7,8,6,2,7,3,5,5,4,4,6,8,8,1,8,4,6,6,6,6,4,5,7,4,6,6,1,1,1,1515392802
2019-10-17 15:50:12,2019-10-17 15:58:34,0,86.94.47.130,100,501,1,2019-10-17 15:58:34,R_Duu6CGwFOpFoDkZ,,,,,52.0482025146484375,4.22979736328125,anonymous,EN,2,32,3,,4,4,4,5,4,4,4,4,4,4,6,5,1,7,4,8,2,99,99,2,7,1,4,4,5,2,4,3,4,1,8,5,5,5,5,5,4,5,4,4,4,4,4,4,1,1484778311
2019-10-17 15:55:37,2019-10-17 16:00:49,0,24.132.83.191,100,311,1,2019-10-17 16:00:51,R_AiWYQ2VYv5SGhNf,,,,,52.4420013427734375,4.818695068359375,anonymous,EN,2,51,6,,5,5,2,6,4,5,3,6,5,3,6,5,1,7,2,7,2,9,8,2,7,1,5,6,3,5,7,8,5,1,8,6,6,7,5,3,1,2,6,4,7,7,1,1,2,1484781700
2019-10-17 15:59:12,2019-10-17 16:02:54,0,86.91.73.253,100,222,1,2019-10-17 16:02:55,R_2ScQrj3vZFLbGvv,,,,,51.6367950439453125,4.8607940673828125,anonymous,EN,2,13,6,,4,4,4,4,4,4,2,4,4,2,99,99,99,7,99,5,4,3,3,2,7,3,3,5,5,2,4,1,1,2,8,1,7,7,7,7,5,5,5,7,4,4,1,1,1,1484772254
2019-10-17 15:59:30,2019-10-17 16:03:23,0,81.205.50.167,100,232,1,2019-10-17 16:03:23,R_3h0A7oZn1RfUq5n,,,,,51.756500244140625,4.151092529296875,anonymous,EN,2,32,3,,2,1,4,7,5,1,1,5,4,2,6,99,99,99,99,99,99,99,99,2,7,3,2,4,7,1,5,8,7,6,7,7,4,6,6,6,4,5,4,4,7,7,1,6,1,1505885515
2019-10-17 16:05:52,2019-10-17 16:09:58,0,84.106.18.28,100,245,1,2019-10-17 16:09:58,R_2v79GvAc6ucVgZK,,,,,52.7133026123046875,5.274200439453125,anonymous,EN,2,33,5,,4,4,4,6,5,4,2,4,5,2,99,99,99,99,99,99,4,6,1,2,7,1,2,4,4,4,4,8,3,3,5,4,6,6,4,6,4,4,6,6,7,7,1,2,1,1116190481
2019-10-17 16:12:03,2019-10-17 16:13:59,0,81.92.184.50,100,116,1,2019-10-17 16:13:59,R_OfMM2iuGVToW25j,,,,,52.9868011474609375,6.5762939453125,anonymous,EN,1,4,6,,5,5,5,5,5,5,5,5,5,5,1,3,5,99,99,99,99,99,99,2,7,3,4,5,5,5,5,5,5,5,5,5,4,5,4,4,5,5,4,5,5,5,5,5,1,1649707295
2019-10-17 16:16:01,2019-10-17 16:18:05,0,213.127.91.199,100,123,1,2019-10-17 16:18:05,R_8crCeyhtqpPM2w9,,,,,52.350006103515625,4.9167022705078125,anonymous,EN,1,41,4,,7,7,7,6,6,6,7,7,7,6,4,5,6,99,99,99,1,8,99,2,8,99,4,7,7,6,7,8,8,7,7,6,5,6,7,7,7,7,7,6,6,7,7,6,1,1614859707
2019-10-17 16:14:29,2019-10-17 16:18:21,0,84.87.181.246,100,232,1,2019-10-17 16:18:21,R_26nEGJ34XcvOIlQ,,,,,51.9635009765625,6.260101318359375,anonymous,EN,1,55,4,,6,2,1,7,2,1,1,1,1,1,99,99,99,99,99,99,4,6,3,2,7,3,3,6,1,3,6,8,8,8,8,8,7,7,7,7,7,5,7,6,6,7,1,1,1,1584474564
2019-10-17 16:14:32,2019-10-17 16:19:49,0,217.104.27.82,100,316,1,2019-10-17 16:19:50,R_3j8tRx2ubTh116x,,,,,52.5124053955078125,4.677398681640625,anonymous,EN,1,52,7,,4,3,3,6,3,4,3,3,3,3,6,5,1,7,2,7,2,9,8,2,7,1,13,6,5,6,6,8,7,1,5,8,5,5,6,4,2,2,7,4,6,6,1,3,1,1407767857
2019-10-17 16:16:13,2019-10-17 16:21:20,0,83.162.225.39,100,306,1,2019-10-17 16:21:21,R_1dH46HRtWiYl1cV,,,,,52.4723968505859375,6.0608062744140625,anonymous,EN,1,42,4,,4,6,2,6,3,5,1,1,1,1,6,5,1,7,2,7,2,9,8,2,7,3,11,6,4,5,7,8,6,7,8,6,7,7,7,4,3,2,7,4,6,6,1,5,1,1484758671
2019-10-17 16:16:58,2019-10-17 16:23:39,0,95.97.235.4,100,401,1,2019-10-17 16:23:40,R_1OEaVZwFCXPuiAc,,,,,51.8533935546875,4.52789306640625,anonymous,EN,2,59,4,,4,6,4,6,2,6,3,3,3,2,6,5,99,7,4,7,2,99,99,2,7,3,3,4,5,3,5,8,8,4,8,3,7,7,6,7,7,5,6,5,5,6,2,2,1,1484761169
2019-10-17 16:20:41,2019-10-17 16:25:21,0,84.53.70.72,100,280,1,2019-10-17 16:25:21,R_0pRq8vY06RmCj4d,,,,,51.912506103515625,4.1027069091796875,anonymous,EN,1,43,6,,5,2,2,6,5,4,2,2,4,3,6,5,1,7,2,7,1,1,1,2,7,1,13,5,3,4,6,5,5,7,8,3,5,6,6,6,1,2,3,3,6,6,1,3,1,1484763706
2019-10-17 08:25:21,2019-10-17 16:25:55,0,83.81.197.83,100,28833,1,2019-10-17 16:25:55,R_3nVotgnQptFJDY9,,,,,52.1204986572265625,4.649505615234375,anonymous,EN,2,4,4,,3,4,3,5,4,3,1,2,4,5,6,8,3,7,99,7,2,99,4,2,7,1,5,5,5,4,6,4,3,6,7,4,6,6,6,5,2,2,2,6,5,6,6,5,1,1571602469
2019-10-17 16:31:38,2019-10-17 16:33:33,0,87.213.253.190,100,114,1,2019-10-17 16:33:37,R_1qdJJnasgHlwFpF,,,,,52.367706298828125,4.8551025390625,anonymous,EN,1,13,6,,3,2,6,5,3,6,2,3,6,4,6,5,3,7,2,7,99,1,99,2,7,3,3,4,2,6,6,4,7,3,2,6,3,5,4,3,6,5,2,6,4,2,5,2,1,1365720648
2019-10-17 16:35:21,2019-10-17 16:39:32,0,89.220.253.206,100,251,1,2019-10-17 16:39:33,R_1Km3obQDX2h13C8,,,,,52.2805023193359375,5.257904052734375,anonymous,EN,1,45,6,,4,5,4,6,4,5,6,3,3,4,6,5,3,7,2,7,2,9,6,2,7,1,4,5,4,4,5,8,4,8,8,8,7,7,7,5,6,2,4,5,6,6,3,2,2,1484706481
2019-10-17 16:38:53,2019-10-17 16:44:14,0,80.127.235.68,100,321,1,2019-10-17 16:44:15,R_1M0LQk1ZJrBF8XH,,,,,51.8390045166015625,5.8739013671875,anonymous,EN,1,57,5,,6,7,4,6,2,6,6,7,4,3,99,99,5,7,2,5,2,99,1,2,7,1,2,3,6,2,2,7,5,8,8,4,6,6,4,3,1,1,2,5,5,5,2,2,1,1484760127
2019-10-17 16:42:31,2019-10-17 16:44:58,0,86.91.165.215,100,147,1,2019-10-17 16:44:59,R_2BhDu0lXCCFwtLS,,,,,51.9055938720703125,4.456695556640625,anonymous,EN,1,45,6,,6,6,6,6,6,6,6,6,6,6,6,4,1,4,2,7,6,7,6,2,7,1,6,6,6,6,6,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,1,1484760289
2019-10-17 16:44:36,2019-10-17 16:47:24,0,213.93.158.202,100,167,1,2019-10-17 16:47:24,R_1OwXXWsJAljjmya,,,,,51.832794189453125,4.161895751953125,anonymous,EN,1,33,6,,3,2,3,5,6,5,4,3,4,4,6,8,1,7,4,7,99,99,99,2,7,3,3,4,4,3,4,8,7,5,6,5,6,6,3,3,5,5,4,3,6,5,4,5,1,1484782703
2019-10-17 16:45:30,2019-10-17 16:47:32,0,145.129.240.193,100,122,1,2019-10-17 16:47:32,R_2ro0r29uATSpEe7,,,,,51.8883056640625,5.6031951904296875,anonymous,EN,1,24,6,,5,4,4,4,3,4,4,4,4,5,99,99,99,99,99,99,99,99,99,3,99,99,2,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,3,4,4,4,5,2,1484757345
2019-10-17 16:45:30,2019-10-17 16:49:37,0,84.241.128.18,100,247,1,2019-10-17 16:49:38,R_xA9esA0uMBm3IFr,,,,,52.2552947998046875,6.789703369140625,anonymous,EN,1,25,3,,3,1,4,5,7,1,1,3,4,6,6,5,99,7,2,7,99,99,99,2,7,1,3,3,7,1,4,4,1,1,1,8,5,5,4,3,7,1,4,3,5,7,1,1,1,1409015862
2019-10-17 16:48:04,2019-10-17 16:50:16,0,80.254.150.79,100,132,1,2019-10-17 16:50:17,R_cBYY69QxPxJTacp,,,,,48.8607025146484375,2.328094482421875,anonymous,EN,2,16,7,,3,6,5,5,6,4,6,5,5,6,6,8,99,7,4,7,7,99,99,2,7,3,3,4,6,5,5,5,5,6,4,5,5,6,4,4,6,5,5,6,5,4,4,6,1,1484768702
2019-10-17 16:46:36,2019-10-17 16:50:39,0,84.241.203.112,100,243,1,2019-10-17 16:50:41,R_3iKZtIUt8qw9Rlz,,,,,51.9302978515625,4.4597930908203125,anonymous,EN,2,6,5,,5,5,5,6,3,4,4,3,1,4,99,99,99,99,99,99,99,99,99,2,1,1,3,3,5,4,4,6,6,6,8,8,5,6,5,6,4,6,4,3,6,7,4,4,1,1647867953
2019-10-17 16:51:21,2019-10-17 16:55:28,0,213.127.82.120,100,247,1,2019-10-17 16:55:30,R_3GrbYW6aOwXDTmM,,,,,52.3616943359375,4.8668975830078125,anonymous,EN,1,26,5,,5,5,3,6,3,5,6,4,4,5,99,99,99,2,9,99,99,99,99,3,10,3,2,3,5,3,4,5,3,8,5,6,3,6,3,3,6,4,4,4,5,5,3,3,1,1616897931
